doc,sent,word,not interventions,interventions
12418582,3,27,0.45502436,0.54497564
12418582,3,28,0.5247379,0.4752621
12418582,3,29,0.18182254,0.81817746
12418582,3,30,0.30109394,0.69890606
12418582,3,31,0.25247747,0.74752253
12418582,3,32,0.45052248,0.5494775
12418582,3,33,0.22616929,0.7738307
12418582,3,34,0.58772606,0.41227394
12418582,3,35,0.3393798,0.6606202
12418582,3,36,0.8645736,0.13542639
12418582,3,37,0.37738395,0.62261605
12418582,4,1,0.9648422,0.035157792
12418582,4,2,0.98391604,0.016083961
12418582,4,3,0.5448317,0.4551683
12418582,4,4,0.7856975,0.21430248
12418582,4,5,0.57230115,0.42769885
12418582,4,6,0.8356838,0.16431619
12418582,4,7,0.6320195,0.36798048
12418582,4,8,0.5924406,0.40755937
12418582,4,9,0.59016037,0.40983963
12418582,4,10,0.7047584,0.2952416
12418582,4,11,0.87572086,0.12427915
12418582,4,12,0.76970553,0.23029445
12418582,4,13,0.95763665,0.042363342
12418582,4,14,0.82431,0.17568998
12418582,4,15,0.9678429,0.032157097
12418582,4,16,0.94951016,0.05048987
12418582,4,17,0.9756218,0.02437821
12418582,4,18,0.6034316,0.3965684
12418582,4,19,0.48430467,0.51569533
12418582,4,20,0.57326275,0.42673725
12418582,4,21,0.74695766,0.25304234
12418582,4,22,0.5339291,0.46607086
12418582,4,23,0.7774259,0.22257411
12418582,4,24,0.8773924,0.1226076
12418582,4,25,0.77246183,0.22753817
12418582,4,26,0.42791307,0.57208693
12418582,4,27,0.6966417,0.30335835
12418582,4,28,0.53343165,0.46656835
12418582,4,29,0.15512717,0.84487283
12418582,4,30,0.45950073,0.54049927
12418582,4,31,0.39180374,0.60819626
12418582,4,32,0.53237665,0.46762332
12418582,4,33,0.88152504,0.11847498
12418582,4,34,0.50864816,0.4913518
12418582,4,35,0.4986347,0.5013653
12418582,4,36,0.56772065,0.43227938
12418582,4,37,0.5369593,0.46304068
12418582,4,38,0.29754055,0.70245945
12418582,4,39,0.12391293,0.87608707
12418582,4,40,0.28723168,0.7127683
12418582,4,41,0.40293187,0.59706813
12418582,4,42,0.5662967,0.4337033
12418582,4,43,0.44494057,0.55505943
12418582,4,44,0.7908844,0.20911561
12418582,4,45,0.47161907,0.52838093
12418582,4,46,0.46454555,0.53545445
12418582,4,47,0.61247593,0.38752407
12418582,4,48,0.41771817,0.5822818
12418582,4,49,0.4453507,0.5546493
12418582,5,1,0.5005572,0.49944285
12418582,5,2,0.48693812,0.5130619
12418582,5,3,0.44543898,0.554561
12418582,5,4,0.37472463,0.6252754
12418582,5,5,0.61396897,0.386031
12418582,5,6,0.8784298,0.12157022
12418582,5,7,0.22117156,0.77882844
12418582,5,8,0.76209736,0.23790261
12418582,5,9,0.5931568,0.40684316
12418582,5,10,0.6014272,0.39857283
12418582,5,11,0.9542884,0.04571159
12418582,5,12,0.95904726,0.040952716
12418582,5,13,0.9245539,0.07544616
12418582,6,1,0.9219373,0.078062706
12418582,6,2,0.9088974,0.09110259
12418582,6,3,0.9587461,0.04125391
12418582,6,4,0.7483765,0.25162348
12418582,6,5,0.8908544,0.10914557
12418582,6,6,0.83818066,0.16181931
12418582,6,7,0.72565913,0.2743409
12418582,6,8,0.85899246,0.14100756
12418582,6,9,0.748518,0.25148198
12418582,6,10,0.91719204,0.082807936
12418582,6,11,0.97612345,0.023876535
12418582,6,12,0.9772276,0.022772396
12418582,6,13,0.9361838,0.06381618
12418582,6,14,0.5458935,0.4541065
12418582,6,15,0.57656467,0.4234353
12418582,6,16,0.684049,0.315951
12418582,6,17,0.9369132,0.063086785
12418582,6,18,0.85531527,0.14468475
12418582,7,1,0.8962414,0.103758596
12418582,7,2,0.4636699,0.5363301
12418582,7,3,0.9183413,0.08165871
12418582,7,4,0.959074,0.04092599
12418582,7,5,0.54898113,0.45101887
12418582,7,6,0.77388245,0.22611754
12418582,7,7,0.60639536,0.39360464
12418582,7,8,0.5728879,0.4271121
12418582,7,9,0.644498,0.35550198
12418582,7,10,0.9453484,0.05465163
12418582,7,11,0.8101511,0.18984891
12418582,7,12,0.7726687,0.22733128
12418582,7,13,0.9842772,0.015722789
12418582,7,14,0.9270152,0.072984785
12418582,7,15,0.94709957,0.05290043
12418582,7,16,0.76384354,0.23615648
12418582,7,17,0.9297201,0.07027992
12418582,7,18,0.66980493,0.33019507
12418582,7,19,0.82181937,0.17818062
12418582,7,20,0.7310593,0.26894072
12418582,7,21,0.879755,0.12024499
12418582,7,22,0.95259833,0.047401655
12418582,7,23,0.94502693,0.054973073
12418582,7,24,0.966498,0.033502005
12418582,7,25,0.96686447,0.033135552
12418582,7,26,0.85721874,0.14278127
12418582,7,27,0.63489866,0.36510134
12418582,8,1,0.96620923,0.033790752
12418582,8,2,0.9866466,0.013353407
12418582,8,3,0.985286,0.014714019
12418582,8,4,0.8800684,0.119931586
12418582,8,5,0.9710744,0.028925605
12418582,8,6,0.7976648,0.20233518
12418582,8,7,0.974988,0.025012039
12418582,8,8,0.9477359,0.052264065
12418582,8,9,0.9750076,0.02499243
12418582,8,10,0.84190464,0.15809536
12418582,8,11,0.9716056,0.028394407
12418582,8,12,0.911168,0.08883203
12418582,8,13,0.98907596,0.010924023
12418582,8,14,0.9828117,0.01718828
12418582,8,15,0.9926242,0.0073757796
12418582,8,16,0.96304727,0.03695271
12418582,8,17,0.8745836,0.12541641
12418582,8,18,0.49984956,0.50015044
12418582,8,19,0.74245155,0.25754842
12418582,8,20,0.8672874,0.13271263
12418582,8,21,0.9712902,0.028709823
12418582,8,22,0.9199432,0.08005678
12418582,8,23,0.92938274,0.070617266
12418582,8,24,0.9012411,0.098758884
12418582,8,25,0.8634512,0.13654883
12418582,8,26,0.65904987,0.34095013
12418582,8,27,0.7667749,0.23322508
12418582,8,28,0.8651967,0.13480332
12418582,8,29,0.944526,0.055473983
12418582,8,30,0.9198884,0.080111615
12418582,8,31,0.9591214,0.040878598
12418582,8,32,0.9015327,0.09846727
12418582,8,33,0.9749565,0.02504348
12418582,8,34,0.9862487,0.013751313
12418582,8,35,0.9068989,0.09310106
12418582,8,36,0.9862196,0.013780387
12418582,8,37,0.95889145,0.041108537
12418582,8,38,0.9802836,0.01971639
12418582,8,39,0.9138399,0.08616013
12418582,8,40,0.92738324,0.07261675
12418582,8,41,0.9251528,0.07484724
12418582,8,42,0.9095135,0.09048653
12418582,8,43,0.9071724,0.092827626
12418582,8,44,0.929168,0.070832
12418582,8,45,0.7386683,0.2613317
12418582,8,46,0.36983073,0.6301693
12418582,8,47,0.21373492,0.7862651
12418582,8,48,0.5376339,0.46236607
12418582,8,49,0.8557508,0.14424919
12418582,8,50,0.8530773,0.14692274
12418582,8,51,0.6875559,0.31244412
12418582,8,52,0.6329135,0.36708656
12418582,8,53,0.8503998,0.1496002
12418582,9,1,0.9455325,0.054467525
12418582,9,2,0.84556556,0.15443444
12418582,9,3,0.49703425,0.50296575
12418582,9,4,0.608564,0.39143598
12418582,9,5,0.66923356,0.3307664
12418582,9,6,0.90655464,0.09344535
12418582,9,7,0.9748948,0.025105165
12418582,9,8,0.9748335,0.025166538
12418582,9,9,0.95687586,0.043124147
12418582,9,10,0.9894071,0.010592865
12418582,9,11,0.9847711,0.01522893
12418582,9,12,0.9390314,0.060968585
12418582,9,13,0.8580893,0.14191067
12418582,9,14,0.87217367,0.12782636
12418582,9,15,0.9584984,0.04150156
12418582,9,16,0.9501005,0.049899522
12418582,9,17,0.94712454,0.052875485
12418582,9,18,0.8313235,0.16867653
12418582,9,19,0.93237233,0.067627646
12418582,9,20,0.84817505,0.15182492
12418582,9,21,0.75147563,0.24852437
12418582,9,22,0.9593044,0.04069563
12418582,9,23,0.93347085,0.06652914
12418582,9,24,0.95446455,0.045535445
12418582,9,25,0.8964841,0.1035159
12418582,9,26,0.9099005,0.09009952
12418582,9,27,0.9168983,0.08310167
12418582,9,28,0.7051799,0.29482007
12418582,9,29,0.8329908,0.16700917
12418582,9,30,0.96280825,0.03719177
12418582,9,31,0.95857877,0.04142121
12418582,9,32,0.95264125,0.04735878
12418582,9,33,0.7771193,0.22288069
12418582,9,34,0.9279942,0.07200582
12418582,9,35,0.98043156,0.019568456
12418582,9,36,0.95634407,0.043655932
12418582,9,37,0.9754556,0.024544427
12418582,9,38,0.93819267,0.061807334
12418582,9,39,0.93779355,0.062206425
12418582,9,40,0.8849578,0.11504222
12418582,9,41,0.8968906,0.10310941
12418582,9,42,0.7175859,0.28241405
12418582,9,43,0.9220661,0.07793391
12418582,9,44,0.9526457,0.047354285
12418582,9,45,0.8618892,0.1381108
12418582,9,46,0.9629831,0.037016913
12418582,9,47,0.9633748,0.03662519
12418582,9,48,0.9820415,0.017958505
12418582,9,49,0.94789976,0.05210024
12418582,9,50,0.8573029,0.14269707
12418582,10,1,0.89344794,0.106552064
12418582,10,2,0.90736234,0.09263769
12418582,10,3,0.5885469,0.41145316
12418582,10,4,0.9821703,0.017829731
12418582,10,5,0.98964775,0.010352283
12418582,10,6,0.9745559,0.025444075
12418582,10,7,0.99238104,0.00761896
12418582,10,8,0.9411999,0.058800127
12418582,10,9,0.7712976,0.2287024
12418582,10,10,0.75901014,0.24098985
12418582,10,11,0.7693419,0.23065813
12418582,10,12,0.5882115,0.41178852
12418582,10,13,0.48066264,0.51933736
12418582,10,14,0.54469764,0.4553024
12418582,10,15,0.57163346,0.42836654
12418582,10,16,0.8848995,0.11510051
12418582,10,17,0.9491189,0.050881088
12418582,10,18,0.9295024,0.07049758
12418582,10,19,0.9480987,0.051901307
12418582,10,20,0.9062166,0.0937834
12418582,10,21,0.898409,0.10159101
12418582,11,1,0.87014306,0.12985691
12418582,11,2,0.2957248,0.7042752
12418582,11,3,0.7043083,0.2956917
12418582,11,4,0.85549134,0.14450864
12418582,11,5,0.98176205,0.018237945
12418582,11,6,0.6571114,0.34288862
12418582,11,7,0.92411774,0.07588224
12418582,11,8,0.93201804,0.067981936
12418582,11,9,0.9716909,0.028309116
12418582,11,10,0.8586148,0.14138523
12418582,11,11,0.9061735,0.093826465
12418582,11,12,0.9070058,0.09299418
12418582,11,13,0.9708641,0.029135868
12418582,11,14,0.96497345,0.035026565
12418582,11,15,0.2982177,0.7017823
12418582,12,1,0.9245565,0.07544348
12418582,12,2,0.9812457,0.018754277
12418582,12,3,0.9863284,0.013671591
12418582,12,4,0.901325,0.09867498
12418582,12,5,0.94257814,0.05742185
12418582,12,6,0.9746299,0.025370138
12418582,12,7,0.9852601,0.014739856
12418582,12,8,0.938966,0.061034
12418582,12,9,0.9768373,0.023162732
12418582,12,10,0.91942424,0.08057576
12418582,12,11,0.84905624,0.15094377
12418582,12,12,0.755691,0.244309
12418582,12,13,0.77934474,0.22065526
12418582,12,14,0.38539368,0.6146063
12418582,12,15,0.68852353,0.31147647
12418582,12,16,0.8711368,0.12886325
12418582,12,17,0.82999057,0.17000945
12418582,12,18,0.85806966,0.14193034
12418582,12,19,0.79160714,0.20839283
12418582,12,20,0.9427266,0.057273395
12418582,12,21,0.92021173,0.07978826
12418582,12,22,0.85161537,0.14838465
12418582,12,23,0.81236243,0.18763758
12418582,12,24,0.29433906,0.70566094
12418582,12,25,0.80122685,0.19877312
12418582,12,26,0.6356782,0.36432183
12418582,12,27,0.74449015,0.25550982
12418582,12,28,0.96341616,0.036583845
12418582,12,29,0.92337734,0.07662268
12418582,12,30,0.96441483,0.03558514
12418582,12,31,0.9572718,0.042728163
12418582,12,32,0.9247455,0.07525449
12418582,12,33,0.928231,0.071769014
12418582,12,34,0.95618236,0.04381767
12418582,12,35,0.9323774,0.067622595
12418582,12,36,0.937944,0.06205601
12418582,12,37,0.9269986,0.073001415
12418582,12,38,0.9364641,0.06353592
12418582,12,39,0.7696339,0.23036614
12418582,12,40,0.2430191,0.7569809
12418582,12,41,0.7153229,0.2846771
12418582,12,42,0.81618834,0.1838117
12418582,12,43,0.9295904,0.070409596
12418582,12,44,0.8266071,0.17339289
12418582,12,45,0.40074015,0.59925985
12418582,12,46,0.78448755,0.21551244
12418582,12,47,0.91401976,0.08598022
12418582,12,48,0.87145835,0.12854163
12418582,12,49,0.77926207,0.22073792
12418582,12,50,0.9267405,0.07325947
12418582,12,51,0.84140015,0.15859988
12418582,12,52,0.70836055,0.29163948
12418582,12,53,0.8546643,0.14533567
12418582,12,54,0.86285543,0.13714458
12418582,12,55,0.78448755,0.21551244
12418582,12,56,0.9037004,0.09629958
12418582,12,57,0.8613219,0.13867807
12418582,12,58,0.9197438,0.080256194
12418582,12,59,0.97880065,0.021199342
12418582,12,60,0.9178578,0.08214216
12418582,12,61,0.97038245,0.029617518
12418582,12,62,0.91024745,0.08975258
12418582,12,63,0.64895046,0.35104954
12418582,12,64,0.9144872,0.08551281
12418582,12,65,0.9294416,0.07055845
12418582,12,66,0.6733203,0.32667974
12418582,12,67,0.9297544,0.0702456
12418582,12,68,0.92842424,0.07157576
12418582,12,69,0.96024585,0.039754167
12418582,12,70,0.7860187,0.21398126
12418582,12,71,0.9729083,0.027091676
12418582,12,72,0.8922092,0.107790835
12418582,12,73,0.99045974,0.009540276
12418582,12,74,0.86569816,0.13430183
12418582,12,75,0.97556823,0.024431761
12418582,12,76,0.92495817,0.07504184
12418582,12,77,0.613042,0.38695803
12418582,13,1,0.6255889,0.37441108
12418582,13,2,0.771618,0.22838198
12418582,13,3,0.9500091,0.049990907
12418582,13,4,0.96887475,0.03112527
12418582,13,5,0.94961876,0.050381232
12418582,13,6,0.90239155,0.09760842
12418582,13,7,0.72577,0.27422997
12418582,13,8,0.9747816,0.025218409
12418582,13,9,0.9583073,0.04169268
12418582,13,10,0.92624104,0.07375895
12418582,13,11,0.90361464,0.096385375
12418582,13,12,0.677197,0.322803
12418582,13,13,0.7734274,0.22657259
12418582,13,14,0.74816084,0.2518392
12418582,13,15,0.9336825,0.06631751
12418582,13,16,0.6900213,0.30997875
12452403,1,1,0.5041001,0.49589995
12452403,1,2,0.20040041,0.7995996
12452403,1,3,0.9310009,0.0689991
12452403,1,4,0.93292874,0.067071274
12452403,1,5,0.8565701,0.1434299
12452403,1,6,0.4759513,0.5240487
12452403,1,7,0.91603327,0.08396672
12452403,1,8,0.3234114,0.6765886
12452403,1,9,0.7103381,0.28966185
12452403,1,10,0.74892604,0.25107396
12452403,1,11,0.87351674,0.12648326
12452403,1,12,0.71683896,0.28316107
12452403,1,13,0.972524,0.027476028
12452403,1,14,0.9344653,0.06553469
12452403,1,15,0.827048,0.172952
12452403,1,16,0.4767925,0.5232075
12452403,2,1,0.8557216,0.14427838
12452403,2,2,0.78167635,0.21832366
12452403,2,3,0.90235233,0.097647674
12452403,2,4,0.66021323,0.3397868
12452403,2,5,0.9514924,0.04850757
12452403,2,6,0.2799815,0.7200185
12452403,2,7,0.72774696,0.272253
12452403,2,8,0.16826475,0.83173525
12452403,2,9,0.740609,0.259391
12452403,2,10,0.9386782,0.0613218
12452403,2,11,0.80820745,0.19179253
12452403,2,12,0.8202693,0.17973073
12452403,2,13,0.93483037,0.065169655
12452403,2,14,0.95912325,0.040876716
12452403,2,15,0.93670255,0.06329743
12452403,3,1,0.920771,0.07922898
12452403,3,2,0.71690553,0.28309447
12452403,3,3,0.7620571,0.23794289
12452403,3,4,0.6794199,0.32058012
12452403,3,5,0.8698367,0.13016333
12452403,3,6,0.87893593,0.121064074
12452403,3,7,0.94816613,0.051833842
12452403,3,8,0.9652817,0.034718283
12452403,3,9,0.8564722,0.1435278
12452403,3,10,0.87723875,0.12276128
12452403,3,11,0.77446043,0.2255396
12452403,4,1,0.8674774,0.13252261
12452403,4,2,0.79637456,0.20362546
12452403,4,3,0.97338915,0.026610823
12452403,4,4,0.91759616,0.08240382
12452403,4,5,0.512432,0.48756802
12452403,4,6,0.9494268,0.050573256
12452403,4,7,0.48111808,0.5188819
12452403,4,8,0.5712445,0.4287555
12452403,4,9,0.3285725,0.6714275
12452403,4,10,0.04800743,0.9519926
12452403,4,11,0.11607641,0.8839236
12452403,4,12,0.7733084,0.22669162
12452403,4,13,0.3104275,0.6895725
12452403,4,14,0.1219188,0.8780812
12452403,4,15,0.30180657,0.69819343
12452403,4,16,0.66673434,0.3332657
12452403,4,17,0.2803508,0.7196492
12452403,4,18,0.30176163,0.6982384
12452403,5,1,0.56818694,0.43181306
12452403,5,2,0.8027456,0.1972544
12452403,5,3,0.9661091,0.033890925
12452403,5,4,0.30979842,0.6902016
12452403,5,5,0.34163594,0.65836406
12452403,5,6,0.3486958,0.6513042
12452403,5,7,0.44153845,0.55846155
12452403,5,8,0.8374789,0.16252111
12452403,5,9,0.80750394,0.19249609
12452403,5,10,0.45937908,0.5406209
12452403,5,11,0.38812667,0.6118733
12452403,5,12,0.22851413,0.77148587
12452403,5,13,0.56302273,0.4369773
12452403,5,14,0.77138263,0.22861737
12452403,5,15,0.8203041,0.17969592
12452403,5,16,0.62057805,0.37942195
12452403,5,17,0.9674648,0.032535218
12452403,5,18,0.86925316,0.13074686
12452403,5,19,0.9479325,0.052067507
12452403,5,20,0.52939296,0.47060707
12452403,5,21,0.8142064,0.18579358
12452403,5,22,0.9736537,0.026346317
12452403,5,23,0.42834204,0.57165796
12452403,5,24,0.8069715,0.19302852
12452403,5,25,0.8802007,0.1197993
12452403,5,26,0.70465946,0.29534057
12452403,5,27,0.9267942,0.0732058
12452403,5,28,0.8006376,0.1993624
12452403,5,29,0.8246449,0.17535506
12452403,5,30,0.35414213,0.6458579
12452403,5,31,0.66364706,0.33635297
12452403,5,32,0.65171957,0.3482804
12452403,5,33,0.65981674,0.3401833
12452403,5,34,0.2750054,0.7249946
12452403,5,35,0.21119118,0.7888088
12452403,5,36,0.56942844,0.43057156
12452403,5,37,0.20939392,0.7906061
12452403,5,38,0.19693941,0.8030606
12452403,5,39,0.34776342,0.6522366
12452403,5,40,0.3272084,0.6727916
12452403,5,41,0.22876525,0.77123475
12452403,5,42,0.23842967,0.76157033
12452403,5,43,0.36720467,0.63279533
12452403,5,44,0.1166814,0.8833186
12452403,5,45,0.62954617,0.3704538
12452403,5,46,0.7000818,0.2999182
12452403,5,47,0.7958309,0.20416911
12452403,5,48,0.74569374,0.25430626
12452403,5,49,0.8719705,0.12802953
12452403,5,50,0.58234155,0.41765845
12452403,5,51,0.86499006,0.13500996
12452403,5,52,0.33976918,0.6602308
12452403,5,53,0.35676783,0.64323217
12452403,5,54,0.22462475,0.77537525
12452403,6,1,0.7866499,0.21335012
12452403,6,2,0.6447612,0.35523883
12452403,6,3,0.83759576,0.16240424
12452403,6,4,0.8061199,0.19388007
12452403,6,5,0.6924591,0.30754092
12452403,6,6,0.94759834,0.05240169
12452403,6,7,0.87842435,0.12157565
12452403,6,8,0.9354212,0.06457879
12452403,6,9,0.9017046,0.09829539
12452403,6,10,0.63163835,0.36836165
12452403,7,1,0.95048225,0.04951773
12452403,7,2,0.9161508,0.08384921
12452403,7,3,0.8064345,0.19356552
12452403,7,4,0.8989967,0.101003274
12452403,7,5,0.78645974,0.21354024
12452403,7,6,0.8779091,0.122090876
12452403,7,7,0.85520995,0.14479004
12452403,7,8,0.6473607,0.35263932
12452403,7,9,0.9385905,0.061409462
12452403,7,10,0.94241506,0.057584945
12452403,7,11,0.8607457,0.13925426
12452403,7,12,0.68486357,0.3151364
12452403,8,1,0.6653168,0.33468318
12452403,8,2,0.7698515,0.2301485
12452403,8,3,0.96151346,0.03848656
12452403,8,4,0.52626467,0.47373533
12452403,8,5,0.3293441,0.6706559
12452403,8,6,0.44386804,0.55613196
12452403,8,7,0.3279249,0.6720751
12452403,8,8,0.49238086,0.50761914
12452403,8,9,0.7819786,0.21802142
12452403,8,10,0.7927772,0.2072228
12452403,8,11,0.6739999,0.3260001
12452403,8,12,0.8187444,0.18125558
12452403,8,13,0.49019969,0.5098003
12452403,8,14,0.66030115,0.33969885
12452403,8,15,0.45917124,0.54082876
12452403,8,16,0.4033702,0.5966298
12452403,8,17,0.9291564,0.07084355
12452403,8,18,0.5447556,0.4552444
12452403,8,19,0.9130369,0.08696314
12452403,8,20,0.92127603,0.07872398
12452403,8,21,0.7547376,0.24526235
12452403,8,22,0.08885133,0.91114867
12452403,8,23,0.27454907,0.72545093
12452403,8,24,0.61370134,0.38629866
12452403,9,1,0.9452228,0.054777198
12452403,9,2,0.9395434,0.060456548
12452403,9,3,0.97642,0.023580033
12452403,9,4,0.84578365,0.15421635
12452403,9,5,0.81432366,0.1856763
12452403,9,6,0.98399025,0.016009733
12452403,9,7,0.92843294,0.071567066
12452403,9,8,0.97988737,0.020112664
12452403,9,9,0.9570804,0.042919576
12452403,9,10,0.7353828,0.26461717
12452403,10,1,0.96861047,0.031389546
12452403,10,2,0.90285957,0.09714042
12452403,10,3,0.90422964,0.095770344
12452403,10,4,0.17374843,0.82625157
12452403,10,5,0.6254328,0.3745672
12452403,10,6,0.821007,0.17899297
12452403,10,7,0.97559524,0.024404772
12452403,10,8,0.90843284,0.091567144
12452403,10,9,0.9537029,0.04629709
12452403,10,10,0.9293392,0.070660844
12452403,10,11,0.91361153,0.08638848
12452403,10,12,0.9918051,0.008194953
12452403,10,13,0.76175123,0.23824875
12452403,10,14,0.97987884,0.020121157
12452403,10,15,0.5650121,0.43498787
12452403,11,1,0.9183125,0.0816875
12452403,11,2,0.95089555,0.049104445
12452403,11,3,0.98376757,0.016232414
12452403,11,4,0.9732624,0.02673756
12452403,11,5,0.9326272,0.0673728
12452403,11,6,0.9751373,0.024862686
12452403,11,7,0.9815111,0.01848888
12452403,11,8,0.9522929,0.04770705
12452403,11,9,0.992201,0.007799019
12452403,11,10,0.9669409,0.03305914
12452403,11,11,0.799381,0.20061901
12457629,1,1,0.9377176,0.06228239
12457629,1,2,0.75313896,0.24686103
12457629,1,3,0.016262412,0.9837376
12457629,1,4,0.84773475,0.15226524
12457629,1,5,0.8121164,0.18788362
12457629,1,6,0.6169544,0.3830456
12457629,1,7,0.34275246,0.65724754
12457629,1,8,0.4854874,0.5145126
12457629,1,9,0.12891269,0.8710873
12457629,1,10,0.40580583,0.5941942
12457629,1,11,0.47811902,0.521881
12457629,1,12,0.8411218,0.15887824
12457629,1,13,0.9518821,0.048117884
12457629,1,14,0.98412746,0.015872562
12457629,1,15,0.5290841,0.4709159
12457629,1,16,0.7258078,0.2741922
12457629,1,17,0.5851977,0.4148023
12457629,1,18,0.6120807,0.38791934
12457629,1,19,0.7788884,0.22111158
12457629,1,20,0.34435296,0.65564704
12457629,1,21,0.68500423,0.3149958
12457629,1,22,0.7528641,0.24713588
12457629,1,23,0.47355497,0.52644503
12457629,1,24,0.64324576,0.35675424
12457629,1,25,0.54476684,0.45523316
12457629,2,1,0.9842767,0.015723275
12457629,2,2,0.98561037,0.014389611
12457629,2,3,0.92146826,0.07853171
12457629,2,4,0.964904,0.035096005
12457629,2,5,0.94098246,0.05901757
12457629,2,6,0.9610817,0.03891833
12457629,2,7,0.5914756,0.40852442
12457629,2,8,0.019123733,0.98087627
12457629,2,9,0.8145099,0.18549009
12457629,2,10,0.77770966,0.22229034
12457629,2,11,0.5589706,0.44102946
12457629,2,12,0.7780067,0.2219933
12457629,2,13,0.6052215,0.39477852
12457629,2,14,0.40722287,0.59277713
12457629,2,15,0.37918955,0.62081045
12457629,2,16,0.6050215,0.39497855
12457629,2,17,0.2223888,0.7776112
12457629,2,18,0.7753513,0.22464874
12457629,2,19,0.2952851,0.7047149
12457629,2,20,0.52232724,0.47767276
12457629,2,21,0.45447385,0.54552615
12457629,2,22,0.27811068,0.7218893
12457629,2,23,0.28362638,0.7163736
12457629,2,24,0.5859285,0.4140715
12457629,2,25,0.41898048,0.5810195
12457629,2,26,0.20713645,0.79286355
12457629,2,27,0.25045872,0.7495413
12457629,2,28,0.40298563,0.59701437
12457629,2,29,0.86083055,0.13916945
12457629,2,30,0.6910372,0.30896285
12457629,2,31,0.58836436,0.41163567
12457629,2,32,0.7144667,0.28553334
12457629,2,33,0.65400845,0.34599155
12457629,2,34,0.8994713,0.1005287
12457629,2,35,0.8250658,0.17493422
12457629,3,1,0.84397864,0.15602136
12457629,3,2,0.8473798,0.15262023
12457629,3,3,0.9408335,0.059166476
12457629,3,4,0.88962376,0.11037624
12457629,3,5,0.33148676,0.66851324
12457629,3,6,0.6921687,0.3078313
12457629,3,7,0.85721916,0.14278083
12457629,3,8,0.26437986,0.73562014
12457629,3,9,0.77034044,0.22965954
12457629,3,10,0.9264909,0.07350909
12457629,3,11,0.7154016,0.2845984
12457629,3,12,0.8772535,0.122746535
12457629,3,13,0.2906708,0.7093292
12457629,3,14,0.70634305,0.29365695
12457629,3,15,0.54579806,0.4542019
12457629,3,16,0.83445793,0.16554208
12457629,3,17,0.77027124,0.22972876
12457629,3,18,0.72372556,0.27627444
12457629,3,19,0.7936664,0.20633359
12457629,3,20,0.263476,0.736524
12457629,3,21,0.22405106,0.77594894
12457629,3,22,0.42588878,0.5741112
12457629,3,23,0.41956258,0.5804374
12457629,3,24,0.045703053,0.95429695
12457629,3,25,0.58417183,0.41582817
12457629,3,26,0.73495275,0.26504725
12457629,3,27,0.88974434,0.11025565
12457629,3,28,0.5589216,0.44107845
12457629,3,29,0.34522092,0.6547791
12457629,3,30,0.35214096,0.64785904
12457629,3,31,0.3153137,0.6846863
12457629,4,1,0.043438494,0.9565615
12457629,4,2,0.54988396,0.45011607
12457629,4,3,0.9625267,0.03747333
12457629,4,4,0.7804413,0.21955872
12457629,4,5,0.57336366,0.42663637
12457629,4,6,0.777825,0.22217497
12457629,4,7,0.70015603,0.29984397
12457629,4,8,0.3369007,0.6630993
12457629,4,9,0.7593953,0.24060468
12457629,4,10,0.30644256,0.69355744
12457629,4,11,0.8406583,0.15934166
12457629,4,12,0.84526634,0.15473369
12457629,4,13,0.67180014,0.32819983
12457629,4,14,0.6897538,0.31024626
12457629,4,15,0.61869025,0.38130975
12457629,4,16,0.8945173,0.1054827
12457629,4,17,0.8784487,0.1215513
12457629,4,18,0.7733024,0.22669762
12457629,4,19,0.73323816,0.26676184
12457629,4,20,0.7460513,0.2539487
12457629,4,21,0.37979692,0.6202031
12457629,4,22,0.5653175,0.43468246
12457629,4,23,0.27089792,0.7291021
12457629,4,24,0.5518832,0.44811678
12457629,4,25,0.7606956,0.23930442
12457629,4,26,0.2025072,0.7974928
12457629,4,27,0.58232677,0.41767326
12457629,4,28,0.83758116,0.16241884
12457629,4,29,0.5273043,0.47269574
12457629,4,30,0.31631327,0.68368673
12457629,4,31,0.53424287,0.46575713
12457629,4,32,0.12382811,0.8761719
12457629,4,33,0.36365575,0.63634425
12457629,4,34,0.3685646,0.6314354
12457629,4,35,0.41808736,0.58191264
12457629,4,36,0.5812311,0.4187689
12457629,4,37,0.6133685,0.38663146
12457629,4,38,0.31959313,0.68040687
12457629,4,39,0.8387417,0.16125827
12457629,4,40,0.36956286,0.63043714
12457629,4,41,0.8566462,0.14335383
12457629,4,42,0.7119052,0.28809482
12457629,4,43,0.047796726,0.9522033
12457629,4,44,0.10518986,0.89481014
12457629,4,45,0.16044074,0.83955926
12457629,4,46,0.15422475,0.84577525
12457629,4,47,0.2763623,0.7236377
12457629,4,48,0.676696,0.323304
12457629,4,49,0.2707764,0.7292236
12457629,4,50,0.9252677,0.0747323
12457629,4,51,0.65027785,0.34972218
12457629,4,52,0.14557666,0.85442334
12457629,4,53,0.5387572,0.4612428
12457629,4,54,0.22917801,0.770822
12457629,4,55,0.16903633,0.8309637
12457629,4,56,0.47363693,0.5263631
12457629,4,57,0.8661185,0.13388151
12457629,4,58,0.3457719,0.6542281
12457629,5,1,0.9279623,0.07203771
12457629,5,2,0.79527766,0.20472234
12457629,5,3,0.5885797,0.4114203
12457629,5,4,0.61444825,0.38555175
12457629,5,5,0.5999218,0.4000782
12457629,5,6,0.79899806,0.20100194
